Date,Sales Channel,Product Name2,Customer ID,Customer Name,State,Discount,Sales,Sales Forecast
9/19/2020,Walk-in,Industrial All Risk,JL-15835,John Lee,Myitkyina,20.00%,$67 ,$101 
9/19/2020,Walk-in,Contractor's All Risk,JL-15835,John Lee,Myitkyina,50.00%,"$4,000 ","$3,931 "
3/29/2021,Commercial,Cash In Safe,DO-13435,Denny Ordway,Monywa,0.00%,$73 ,$110 
11/18/2020,Agency,Marine,AB-10600,Ann Blume,Bago,80.00%,$14 ,$22 
7/2/2021,Corporate,Fidelity,KB-16315,Karl Braun,Dawei,20.00%,$12 ,$18 
7/2/2021,Corporate,Fidelity,KB-16315,Karl Braun,Dawei,20.00%,$16 ,$23 
9/8/2020,Agency,CAR/EAR,TT-21070,Ted Trevino,Bago,0.00%,$45 ,$67 
9/8/2020,Agency,Contractor's All Risk,TT-21070,Ted Trevino,Bago,0.00%,$210 ,$314 
10/2/2023,Bancassurance,Marine,PV-18985,Paul Van Hugh,Yangon,20.00%,$112 ,$168 
10/2/2023,Bancassurance,Industrial All Risk,PV-18985,Paul Van Hugh,Yangon,0.00%,"$2,500 ","$2,359 "
11/19/2023,Agency,CAR/EAR,DD-13570,Dorothy Dickinson,Bago,0.00%,$25 ,$38 
12/30/2022,Commercial,Marine,KD-16495,Keith Dawkins,Taunggyi,80.00%,$7 ,$10 
12/1/2023,Corporate,Industrial All Risk,RA-19285,Ralph Arnett,Dawei,20.00%,$37 ,$56 
12/1/2023,Corporate,Cash In Transit,RA-19285,Ralph Arnett,Dawei,20.00%,$79 ,$118 
6/13/2022,Bancassurance,CAR/EAR,SS-20590,Sonia Sunley,Sittwe,0.00%,$19 ,$28 
5/19/2020,Agency,Marine,JH-15820,John Huston,Pathein,0.00%,$57 ,$86 
1/30/2023,Bancassurance,CAR/EAR,EH-14125,Eugene Hildebrand,Yangon,0.00%,$13 ,$19 
1/30/2023,Bancassurance,CAR/EAR,EH-14125,Eugene Hildebrand,Yangon,0.00%,$9 ,$13 
1/30/2023,Bancassurance,Motor,EH-14125,Eugene Hildebrand,Yangon,20.00%,$121 ,$181 
11/28/2021,Agency,Cash In Transit,TP-21415,Tom Prescott,Mandalay,0.00%,$600 ,$483 
10/23/2023,Commercial,Marine,RB-19330,Randy Bradley,Taunggyi,80.00%,$10 ,$15 
10/23/2023,Commercial,Industrial All Risk,RB-19330,Randy Bradley,Taunggyi,20.00%,$14 ,$21 
10/23/2023,Commercial,PA,RB-19330,Randy Bradley,Taunggyi,20.00%,$55 ,$83 
10/23/2023,Commercial,Industrial All Risk,RB-19330,Randy Bradley,Taunggyi,20.00%,$400 ,$388 
9/7/2023,Corporate,CAR/EAR,CB-12025,Cassandra Brandow,Dawei,20.00%,$29 ,$44 
9/7/2023,Corporate,Fidelity,CB-12025,Cassandra Brandow,Dawei,20.00%,$16 ,$23 
9/7/2023,Corporate,CAR/EAR,CB-12025,Cassandra Brandow,Dawei,20.00%,$5 ,$7 
12/29/2022,Travel,Marine,MP-17965,Michael Paige,Malamyine,70.00%,$38 ,$57 
12/29/2022,Travel,Marine,MP-17965,Michael Paige,Malamyine,70.00%,$3 ,$4 
12/5/2021,Corporate,PA,SW-20245,Scot Wooten,Dawei,20.00%,$48 ,$72 
12/5/2021,Corporate,Marine,SW-20245,Scot Wooten,Dawei,70.00%,$26 ,$39 
11/1/2020,Agency,Fidelity,SM-20950,Suzanne McNair,Bago,20.00%,$16 ,$24 
4/16/2022,Walk-in,CAR/EAR,AP-10915,Arthur Prichep,Myitkyina,0.00%,$13 ,$19 
5/14/2023,Agency,Fire,AH-10465,Amy Hunt,Mandalay,0.00%,$900 ,$809 
5/14/2023,Agency,Industrial All Risk,AH-10465,Amy Hunt,Mandalay,0.00%,$23 ,$34 
3/14/2021,Corporate,CAR/EAR,EP-13915,Emily Phan,Sittwe,0.00%,$17 ,$25 
3/14/2021,Corporate,Marine,EP-13915,Emily Phan,Sittwe,0.00%,$672 ,"$1,006 "
1/14/2023,Travel,PA,TP-21565,Tracy Poddar,Magwe,20.00%,$200 ,$253 
1/14/2023,Travel,Industrial All Risk,TP-21565,Tracy Poddar,Magwe,20.00%,$200 ,$253 
3/8/2021,Agency,Fidelity,AR-10825,Anthony Rawles,Mandalay,0.00%,$19 ,$29 
10/11/2020,Bancassurance,Industrial All Risk,HA-14920,Helen Andreada,Yangon,0.00%,$32 ,$48 
10/11/2020,Bancassurance,Motor,HA-14920,Helen Andreada,Yangon,20.00%,$434 ,$649 
4/13/2021,Travel,Fidelity,HJ-14875,Heather Jas,Hpa-an,20.00%,$31 ,$47 
4/13/2021,Travel,Fidelity,HJ-14875,Heather Jas,Hpa-an,20.00%,$55 ,$82 
11/16/2023,Bancassurance,Industrial All Risk,JK-15370,Jay Kimmel,Yangon,0.00%,$49 ,$73 
7/1/2022,Bancassurance,Marine,JF-15355,Jay Fein,Sittwe,0.00%,$14 ,$21 
7/1/2022,Bancassurance,Fidelity,JF-15355,Jay Fein,Sittwe,0.00%,$13 ,$19 
7/1/2022,Bancassurance,Marine,JF-15355,Jay Fein,Sittwe,0.00%,$58 ,$87 
11/29/2021,Bancassurance,CAR/EAR,EK-13795,Eileen Kiefer,Yangon,0.00%,$56 ,$84 
4/7/2020,Bancassurance,Fire,RS-19765,Roland Schwarz,Sittwe,0.00%,$630 ,$943 
4/7/2020,Bancassurance,Fidelity,RS-19765,Roland Schwarz,Sittwe,0.00%,"$1,000 ",$184 
6/16/2022,Bancassurance,Fidelity,BD-11320,Bill Donatelli,Yangon,0.00%,$46 ,$69 
3/6/2023,Bancassurance,Marine,BF-11170,Ben Ferrer,Yangon,20.00%,$15 ,$22 
10/7/2023,Commercial,Marine,JK-15730,Joe Kamberova,Taunggyi,80.00%,$4 ,$6 
10/6/2023,Agency,PA,CR-12820,Cyra Reiten,Mandalay,0.00%,$600 ,$479 
10/6/2023,Agency,Fidelity,CR-12820,Cyra Reiten,Mandalay,0.00%,$17 ,$26 
10/6/2023,Agency,Industrial All Risk,CR-12820,Cyra Reiten,Mandalay,0.00%,$800 ,$517 
12/5/2022,Corporate,Health/CI,AG-10300,Aleksandra Gannaway,Malamyine,0.00%,$82 ,$123 
10/21/2022,Corporate,PA,CM-12160,Charles McCrossin,Naypyitaw,0.00%,$98 ,$147 
5/18/2023,Commercial,Marine,SG-20890,Susan Gilcrest,Taunggyi,80.00%,$7 ,$10 
5/18/2023,Commercial,Marine,SG-20890,Susan Gilcrest,Taunggyi,80.00%,$2 ,$3 
5/18/2023,Commercial,Industrial All Risk,SG-20890,Susan Gilcrest,Taunggyi,20.00%,$9 ,$13 
9/26/2022,Bancassurance,Fidelity,CS-12175,Charles Sheldon,Sittwe,0.00%,$10 ,$15 
11/17/2023,Bancassurance,Oversea Marine,HL-15040,Hunter Lopez,Naypyitaw,0.00%,"$15,000 ","$15,725 "
7/8/2021,Commercial,Fidelity,DM-13015,Darrin Martin,Taunggyi,20.00%,$21 ,$32 
11/16/2021,Bancassurance,Travel,HK-14890,Heather Kirkland,Sittwe,0.00%,"$1,100 ","$1,043 "
11/16/2021,Bancassurance,Fire,HK-14890,Heather Kirkland,Sittwe,20.00%,$500 ,$456 
6/18/2021,Bancassurance,CAR/EAR,BG-11740,Bruce Geld,Yangon,0.00%,$52 ,$78 
4/8/2022,Bancassurance,Cash In Transit,CK-12595,Clytie Kelty,Yangon,0.00%,$25 ,$37 
4/18/2021,Agency,CAR/EAR,RF-19735,Roland Fjeld,Mandalay,0.00%,$22 ,$33 
12/3/2022,Corporate,Cash In Safe,CJ-12010,Caroline Jumper,Dawei,20.00%,$700 ,$591 
12/3/2022,Corporate,Marine,CJ-12010,Caroline Jumper,Dawei,70.00%,$18 ,$27 
12/10/2021,Agency,CAR/EAR,MA-17560,Matt Abelman,Mandalay,0.00%,$7 ,$11 
12/10/2021,Agency,Oversea Marine,MA-17560,Matt Abelman,Mandalay,20.00%,"$1,200 ","$1,198 "
12/10/2021,Agency,Fidelity,MA-17560,Matt Abelman,Mandalay,0.00%,$41 ,$62 
12/10/2021,Agency,Fidelity,MA-17560,Matt Abelman,Mandalay,0.00%,$185 ,$277 
10/31/2020,Walk-in,CAR/EAR,AM-10705,Anne McFarland,Sittwe,0.00%,$49 ,$74 
10/31/2020,Walk-in,Fidelity,AM-10705,Anne McFarland,Sittwe,0.00%,$10 ,$15 
10/31/2020,Walk-in,Cash In Transit,AM-10705,Anne McFarland,Sittwe,0.00%,$15 ,$22 
10/31/2020,Walk-in,Marine,AM-10705,Anne McFarland,Sittwe,0.00%,$34 ,$51 
10/31/2020,Walk-in,Cash In Transit,AM-10705,Anne McFarland,Sittwe,0.00%,$18 ,$26 
10/31/2020,Walk-in,Motor,AM-10705,Anne McFarland,Sittwe,0.00%,"$1,605 ","$2,403 "
10/31/2020,Walk-in,Travel,AM-10705,Anne McFarland,Sittwe,30.00%,$386 ,$578 
12/9/2023,Agency,Fidelity,AH-10585,Angele Hood,Bago,20.00%,$16 ,$24 
5/5/2020,Walk-in,Fidelity,PF-19120,Peter Fuller,Hpa-an,0.00%,$9 ,$14 
5/5/2020,Walk-in,CAR/EAR,PF-19120,Peter Fuller,Hpa-an,0.00%,$7 ,$10 
5/5/2020,Walk-in,Fidelity,PF-19120,Peter Fuller,Hpa-an,0.00%,$25 ,$37 
3/4/2022,Walk-in,Marine,RD-19480,Rick Duston,Loikaw,0.00%,$600 ,$192 
11/30/2020,Agency,CAR/EAR,JL-15505,Jeremy Lonsdale,Mandalay,0.00%,$62 ,$93 
2/18/2021,Bancassurance,CAR/EAR,AB-10600,Ann Blume,Yangon,0.00%,$9 ,$14 
4/1/2023,Bancassurance,Health/CI,NC-18535,Nick Crebassa,Yangon,15.00%,$900 ,$723 
4/1/2023,Bancassurance,Contractor's All Risk,NC-18535,Nick Crebassa,Yangon,20.00%,"$8,000 ","$7,188 "
6/11/2023,Commercial,Fidelity,TB-21400,Tom Boeckenhauer,Monywa,0.00%,$38 ,$57 
6/11/2023,Commercial,Marine,TB-21400,Tom Boeckenhauer,Monywa,20.00%,$18 ,$27 
6/11/2023,Commercial,Contractor's All Risk,TB-21400,Tom Boeckenhauer,Monywa,20.00%,$800 ,$578 
6/11/2023,Commercial,Industrial All Risk,TB-21400,Tom Boeckenhauer,Monywa,0.00%,$103 ,$154 
6/11/2023,Commercial,Health/CI,TB-21400,Tom Boeckenhauer,Monywa,0.00%,$174 ,$261 
9/30/2022,Agency,Marine,SJ-20215,Sarah Jordon,Bago,80.00%,$2 ,$3 
12/13/2020,Agency,Cash In Transit,EB-13840,Ellis Ballard,Bago,60.00%,$94 ,$141 
11/11/2023,Bancassurance,CAR/EAR,WB-21850,William Brown,Sittwe,0.00%,$46 ,$69 
1/5/2021,Commercial,Motor,SR-20740,Steven Roelle,Monywa,20.00%,$62 ,$92 
3/24/2022,Walk-in,Fidelity,VG-21805,Vivek Grady,Loikaw,0.00%,$22 ,$34 
7/5/2023,Commercial,Cash In Transit,LS-16945,Linda Southworth,Taunggyi,60.00%,$332 ,$497 
7/5/2023,Commercial,Marine,LS-16945,Linda Southworth,Taunggyi,80.00%,$11 ,$17 
7/5/2023,Commercial,Fidelity,LS-16945,Linda Southworth,Taunggyi,20.00%,$16 ,$23 
7/5/2023,Commercial,Fidelity,LS-16945,Linda Southworth,Taunggyi,20.00%,$31 ,$47 
7/5/2023,Commercial,Marine,LS-16945,Linda Southworth,Taunggyi,80.00%,$6 ,$9 
9/21/2020,Corporate,Fidelity,MA-17560,Matt Abelman,Dawei,20.00%,$11 ,$17 
9/21/2020,Corporate,CAR/EAR,MA-17560,Matt Abelman,Dawei,20.00%,$21 ,$31 
7/23/2022,Agency,Marine,NF-18475,Neil Französisch,Bago,80.00%,$11 ,$17 
8/29/2023,Corporate,CAR/EAR,MD-17860,Michael Dominguez,Dawei,20.00%,$9 ,$14 
3/26/2023,Commercial,CAR/EAR,MZ-17335,Maria Zettner,Monywa,0.00%,$20 ,$30 
12/29/2023,Agency,Fidelity,KB-16600,Ken Brennan,Pathein,0.00%,$210 ,$314 
9/20/2020,Bancassurance,Cash In Safe,MA-17995,Michelle Arnett,Yangon,0.00%,$44 ,$66 
9/20/2020,Bancassurance,Marine,MA-17995,Michelle Arnett,Yangon,20.00%,$20 ,$30 
4/4/2022,Agency,Fire,ME-17320,Maria Etezadi,Bago,0.00%,$150 ,$225 
4/4/2022,Agency,Fidelity,ME-17320,Maria Etezadi,Bago,0.00%,$28 ,$42 
3/26/2024,Bancassurance,PA,JD-15895,Jonathan Doherty,Yangon,0.00%,$66 ,$99 
11/28/2023,Corporate,CAR/EAR,LS-16975,Lindsay Shagiari,Naypyitaw,0.00%,$2 ,$2 
11/28/2023,Corporate,Cash In Transit,LS-16975,Lindsay Shagiari,Naypyitaw,0.00%,"$1,500 ","$1,571 "
11/28/2023,Corporate,Cash In Transit,LS-16975,Lindsay Shagiari,Naypyitaw,0.00%,$21 ,$31 
12/1/2022,Bancassurance,Marine,SJ-20500,Shirley Jackson,Sittwe,0.00%,$88 ,$132 
12/1/2022,Bancassurance,Motor,SJ-20500,Shirley Jackson,Sittwe,0.00%,"$1,500 ","$1,126 "
9/19/2020,Agency,Motor,BS-11365,Bill Shonely,Mandalay,10.00%,"$1,500 ","$1,329 "
10/23/2021,Corporate,Fire,RA-19285,Ralph Arnett,Dawei,20.00%,$56 ,$84 
10/23/2021,Corporate,CAR/EAR,RA-19285,Ralph Arnett,Dawei,20.00%,$11 ,$16 
10/23/2021,Corporate,Fire,RA-19285,Ralph Arnett,Dawei,20.00%,$12 ,$18 
10/13/2023,Agency,Fidelity,TS-21610,Troy Staebel,Bago,20.00%,$63 ,$95 
10/13/2023,Agency,Marine,TS-21610,Troy Staebel,Bago,80.00%,$97 ,$145 
10/13/2023,Agency,Cash In Transit,TS-21610,Troy Staebel,Bago,60.00%,$10 ,$16 
9/4/2021,Walk-in,Marine,KB-16585,Ken Black,Sittwe,70.00%,$10 ,$15 
3/14/2022,Commercial,Motor,MM-18280,Muhammed MacIntyre,Monywa,20.00%,$197 ,$295 
10/28/2023,Agency,CAR/EAR,LO-17170,Lori Olson,Mandalay,0.00%,$48 ,$72 
10/15/2023,Bancassurance,CAR/EAR,RS-19420,Ricardo Sperren,Sittwe,0.00%,$13 ,$20 
8/7/2023,Travel,PA,CC-12475,Cindy Chapman,Malamyine,0.00%,$64 ,$96 
9/21/2023,Walk-in,Cash In Safe,KT-16480,Kean Thornton,Myitkyina,0.00%,$80 ,$121 
11/3/2023,Corporate,Marine,DM-13015,Darrin Martin,Dawei,70.00%,$12 ,$17 
11/5/2022,Commercial,Travel,EP-13915,Emily Phan,Taunggyi,30.00%,"$1,500 ","$1,293 "
11/5/2022,Commercial,Marine,EP-13915,Emily Phan,Taunggyi,80.00%,$4 ,$5 
11/5/2022,Commercial,Health/CI,EP-13915,Emily Phan,Taunggyi,32.00%,"$1,500 ","$1,433 "
11/5/2022,Commercial,Marine,EP-13915,Emily Phan,Taunggyi,80.00%,$13 ,$19 
11/5/2022,Commercial,PA,EP-13915,Emily Phan,Taunggyi,20.00%,$172 ,$258 
6/25/2023,Commercial,Travel,AM-10705,Anne McFarland,Monywa,0.00%,"$1,500 ","$1,305 "
11/26/2021,Travel,Cash In Transit,SH-20635,Stefanie Holloman,Malamyine,20.00%,"$1,100 ","$1,037 "
11/24/2022,Corporate,Cash In Transit,LA-16780,Laura Armstrong,Naypyitaw,0.00%,$600 ,$311 
7/21/2023,Walk-in,Fire,SF-20200,Sarah Foster,Sittwe,20.00%,$72 ,$108 
7/21/2023,Walk-in,CAR/EAR,SF-20200,Sarah Foster,Sittwe,0.00%,$26 ,$39 
10/23/2021,Commercial,Marine,AG-10495,Andrew Gjertsen,Monywa,20.00%,$4 ,$5 
7/9/2021,Commercial,Cash In Safe,KN-16450,Kean Nguyen,Taunggyi,80.00%,$49 ,$73 
8/18/2023,Commercial,Industrial All Risk,NF-18595,Nicole Fjeld,Monywa,0.00%,$323 ,$484 
4/16/2022,Travel,Contractor's All Risk,BS-11365,Bill Shonely,Loikaw,0.00%,"$15,000 ","$13,628 "
4/16/2022,Travel,Cash In Transit,BS-11365,Bill Shonely,Loikaw,0.00%,$10 ,$15 
4/16/2022,Travel,Marine,BS-11365,Bill Shonely,Loikaw,0.00%,$25 ,$38 
11/14/2020,Agency,Fidelity,RM-19675,Robert Marley,Mandalay,0.00%,$11 ,$17 
11/14/2020,Agency,Motor,RM-19675,Robert Marley,Mandalay,10.00%,$69 ,$104 
12/20/2020,Walk-in,CAR/EAR,AB-10105,Adrian Barton,Loikaw,0.00%,$4 ,$6 
12/20/2020,Walk-in,Marine,AB-10105,Adrian Barton,Loikaw,0.00%,"$1,900 ","$1,653 "
11/21/2021,Commercial,Health/CI,CA-11965,Carol Adams,Taunggyi,32.00%,$500 ,$369 
11/21/2021,Commercial,CAR/EAR,CA-11965,Carol Adams,Taunggyi,20.00%,$12 ,$18 
11/21/2021,Commercial,Oversea Marine,CA-11965,Carol Adams,Taunggyi,20.00%,$700 ,$659 
12/28/2023,Travel,Industrial All Risk,EH-14005,Erica Hernandez,Malamyine,20.00%,$65 ,$97 
5/17/2021,Commercial,Marine,ON-18715,Odella Nelson,Taunggyi,80.00%,$33 ,$50 
5/17/2021,Commercial,Fidelity,ON-18715,Odella Nelson,Taunggyi,20.00%,$14 ,$21 
12/9/2023,Bancassurance,CAR/EAR,AT-10435,Alyssa Tate,Yangon,0.00%,$11 ,$17 
12/9/2023,Bancassurance,Travel,AT-10435,Alyssa Tate,Yangon,20.00%,"$1,400 ","$1,342 "
12/9/2023,Bancassurance,Cash In Safe,AT-10435,Alyssa Tate,Yangon,0.00%,$300 ,$283 
3/10/2023,Corporate,Fire,EB-13870,Emily Burns,Dawei,40.00%,$54 ,$81 
10/22/2023,Walk-in,Travel,DW-13195,David Wiener,Sittwe,50.00%,$300 ,$265 
7/3/2023,Bancassurance,Cash In Transit,MB-17305,Maria Bertelson,Yangon,0.00%,$200 ,$194 
9/4/2023,Bancassurance,Industrial All Risk,TH-21235,Tiffany House,Yangon,0.00%,$54 ,$81 
8/23/2023,Corporate,Fire,PO-18850,Patrick O'Brill,Dawei,20.00%,"$7,000 ","$6,541 "
8/23/2023,Corporate,Fidelity,PO-18850,Patrick O'Brill,Dawei,20.00%,$50 ,$74 
8/23/2023,Corporate,Cash In Safe,PO-18850,Patrick O'Brill,Dawei,20.00%,$161 ,$242 
8/23/2023,Corporate,Cash In Transit,PO-18850,Patrick O'Brill,Dawei,20.00%,$3 ,$4 
8/23/2023,Corporate,Fidelity,PO-18850,Patrick O'Brill,Dawei,20.00%,$9 ,$13 
8/22/2020,Agency,CAR/EAR,DE-13255,Deanra Eno,Pathein,20.00%,$4 ,$6 
10/4/2022,Commercial,CAR/EAR,MO-17500,Mary O'Rourke,Taunggyi,20.00%,$60 ,$89 
10/26/2020,Commercial,Cash In Transit,AH-10585,Angele Hood,Monywa,0.00%,$64 ,$96 
10/26/2020,Commercial,Fire,AH-10585,Angele Hood,Monywa,20.00%,$384 ,$575 
6/28/2022,Bancassurance,Marine,CS-12250,Chris Selesnick,Yangon,20.00%,$8 ,$12 
6/28/2022,Bancassurance,Marine,CS-12250,Chris Selesnick,Yangon,20.00%,$34 ,$50 
11/4/2020,Bancassurance,Fire,WB-21850,William Brown,Yangon,20.00%,"$1,000 ",$998 
11/4/2020,Bancassurance,Travel,WB-21850,William Brown,Yangon,20.00%,"$1,000 ",$859 
11/4/2020,Bancassurance,Marine,WB-21850,William Brown,Yangon,20.00%,$22 ,$33 
11/4/2020,Bancassurance,Fidelity,WB-21850,William Brown,Yangon,0.00%,$19 ,$29 
11/4/2020,Bancassurance,Contractor's All Risk,WB-21850,William Brown,Yangon,20.00%,$448 ,$671 
9/8/2020,Agency,Cash In Safe,SP-20620,Stefania Perrino,Mandalay,0.00%,$17 ,$25 
6/25/2021,Bancassurance,CAR/EAR,AB-10165,Alan Barnes,Yangon,0.00%,$21 ,$31 
6/25/2021,Bancassurance,Marine,AB-10165,Alan Barnes,Yangon,20.00%,$89 ,$133 
6/25/2021,Bancassurance,Industrial All Risk,AB-10165,Alan Barnes,Yangon,0.00%,$440 ,$456 
7/26/2021,Bancassurance,CAR/EAR,HA-14920,Helen Andreada,Yangon,0.00%,$168 ,$251 
12/7/2023,Agency,Cash In Transit,DC-13285,Debra Catini,Bago,0.00%,$82 ,$123 
12/29/2020,Corporate,Fire,ST-20530,Shui Tom,Sittwe,20.00%,$24 ,$36 
12/29/2020,Corporate,Industrial All Risk,ST-20530,Shui Tom,Sittwe,0.00%,$33 ,$50 
2/14/2021,Agency,Marine,KB-16315,Karl Braun,Pathein,70.00%,$15 ,$22 
2/14/2021,Agency,Fire,KB-16315,Karl Braun,Pathein,40.00%,$324 ,$485 
2/14/2021,Agency,Marine,KB-16315,Karl Braun,Pathein,70.00%,$2 ,$3 
2/14/2021,Agency,CAR/EAR,KB-16315,Karl Braun,Pathein,20.00%,$14 ,$21 
2/14/2021,Agency,PA,KB-16315,Karl Braun,Pathein,20.00%,$72 ,$108 
1/25/2022,Travel,CAR/EAR,TB-21355,Todd Boyes,Loikaw,0.00%,$9 ,$14 
1/25/2022,Travel,Fidelity,TB-21355,Todd Boyes,Loikaw,0.00%,$18 ,$27 
4/1/2023,Agency,Fidelity,JC-15775,John Castell,Mandalay,0.00%,$43 ,$64 
10/3/2023,Corporate,Fidelity,PO-18850,Patrick O'Brill,Dawei,20.00%,$16 ,$23 
10/3/2023,Corporate,Cash In Safe,PO-18850,Patrick O'Brill,Dawei,20.00%,$18 ,$27 
9/1/2023,Commercial,PA,SS-20875,Sung Shariari,Monywa,0.00%,$20 ,$30 
9/1/2023,Commercial,Marine,SS-20875,Sung Shariari,Monywa,20.00%,$23 ,$34 
12/21/2021,Corporate,PA,RD-19720,Roger Demir,Dawei,20.00%,$51 ,$76 
12/21/2021,Corporate,CAR/EAR,RD-19720,Roger Demir,Dawei,20.00%,$27 ,$41 
12/20/2021,Travel,CAR/EAR,GZ-14470,Gary Zandusky,Hpa-an,20.00%,$8 ,$12 
12/20/2021,Travel,Cash In Transit,GZ-14470,Gary Zandusky,Hpa-an,20.00%,$14 ,$22 
11/27/2021,Bancassurance,PA,SN-20710,Steve Nguyen,Yangon,0.00%,$108 ,$162 
11/27/2021,Bancassurance,Fidelity,SN-20710,Steve Nguyen,Yangon,0.00%,$114 ,$170 
8/27/2023,Travel,Fidelity,DK-12895,Dana Kaydos,Malamyine,20.00%,$5 ,$8 
3/22/2024,Walk-in,CAR/EAR,VM-21835,Vivian Mathis,Loikaw,0.00%,$16 ,$24 
12/17/2023,Agency,Industrial All Risk,GB-14575,Giulietta Baptist,Bago,0.00%,$900 ,$815 
3/19/2023,Bancassurance,Marine,ND-18370,Natalie DeCherney,Yangon,20.00%,$20 ,$30 
3/19/2023,Bancassurance,Fire,ND-18370,Natalie DeCherney,Yangon,20.00%,$658 ,$985 
3/19/2023,Bancassurance,PA,ND-18370,Natalie DeCherney,Yangon,0.00%,$100 ,$149 
3/19/2023,Bancassurance,PA,ND-18370,Natalie DeCherney,Yangon,0.00%,$200 ,$299 
9/18/2022,Agency,Motor,MM-17260,Magdelene Morse,Mandalay,10.00%,"$1,200 ",$946 
9/18/2022,Agency,Cash In Transit,MM-17260,Magdelene Morse,Mandalay,0.00%,$61 ,$91 
11/24/2023,Travel,Marine,MV-17485,Mark Van Huff,Hpa-an,70.00%,$21 ,$31 
11/24/2023,Travel,Industrial All Risk,MV-17485,Mark Van Huff,Hpa-an,20.00%,$600 ,$623 
4/11/2023,Agency,Industrial All Risk,JL-15130,Jack Lebron,Pathein,20.00%,$17 ,$25 
4/11/2023,Agency,PA,JL-15130,Jack Lebron,Pathein,20.00%,$27 ,$41 
12/10/2023,Bancassurance,Fire,AG-10330,Alex Grayson,Yangon,20.00%,$96 ,$144 
12/10/2023,Bancassurance,Fidelity,AG-10330,Alex Grayson,Yangon,0.00%,$13 ,$19 
11/24/2023,Walk-in,Marine,MD-17860,Michael Dominguez,Myitkyina,70.00%,$19 ,$28 
12/4/2021,Travel,Marine,RO-19780,Rose O'Brian,Malamyine,70.00%,"$2,500 ","$2,393 "
12/4/2021,Travel,CAR/EAR,RO-19780,Rose O'Brian,Malamyine,20.00%,$37 ,$55 
12/11/2023,Agency,Fidelity,RR-19315,Ralph Ritter,Bago,20.00%,$10 ,$16 
12/11/2023,Agency,Cash In Transit,RR-19315,Ralph Ritter,Bago,60.00%,$78 ,$116 
12/11/2023,Agency,Motor,RR-19315,Ralph Ritter,Bago,30.00%,$520 ,$779 
5/21/2022,Walk-in,Fidelity,CP-12340,Christine Phan,Sittwe,0.00%,$112 ,$168 
2/17/2023,Bancassurance,Fire,LL-16840,Lauren Leatherbury,Sittwe,0.00%,$29 ,$44 
5/20/2023,Corporate,CAR/EAR,NC-18340,Nat Carroll,Myitkyina,0.00%,$200 ,$198 
5/20/2023,Corporate,CAR/EAR,NC-18340,Nat Carroll,Myitkyina,0.00%,$26 ,$39 
5/20/2023,Corporate,Industrial All Risk,NC-18340,Nat Carroll,Myitkyina,0.00%,"$1,200 ","$1,055 "
5/20/2023,Corporate,CAR/EAR,NC-18340,Nat Carroll,Myitkyina,0.00%,$7 ,$11 
5/20/2023,Corporate,CAR/EAR,NC-18340,Nat Carroll,Myitkyina,0.00%,$22 ,$32 
9/11/2023,Agency,CAR/EAR,HA-14920,Helen Andreada,Bago,20.00%,$11 ,$16 
9/11/2023,Agency,Fidelity,HA-14920,Helen Andreada,Bago,20.00%,$21 ,$31 
11/5/2022,Walk-in,Marine,MA-17995,Michelle Arnett,Loikaw,0.00%,$300 ,$157 
11/5/2022,Walk-in,CAR/EAR,MA-17995,Michelle Arnett,Loikaw,0.00%,$40 ,$59 
11/5/2022,Walk-in,CAR/EAR,MA-17995,Michelle Arnett,Loikaw,0.00%,$52 ,$78 
7/23/2023,Walk-in,CAR/EAR,LH-16900,Lena Hernandez,Loikaw,0.00%,$12 ,$17 
7/23/2023,Walk-in,PA,LH-16900,Lena Hernandez,Loikaw,0.00%,$160 ,$239 
11/18/2022,Agency,Cash In Safe,SB-20290,Sean Braxton,Pathein,20.00%,$180 ,$156 
4/25/2020,Bancassurance,Cash In Transit,BT-11305,Beth Thompson,Yangon,0.00%,$900 ,$454 
4/25/2020,Bancassurance,Cash In Safe,BT-11305,Beth Thompson,Yangon,0.00%,$500 ,$405 
4/25/2020,Bancassurance,Motor,BT-11305,Beth Thompson,Yangon,20.00%,"$2,500 ","$2,227 "
11/30/2021,Walk-in,CAR/EAR,PS-18970,Paul Stevenson,Hpa-an,0.00%,$17 ,$26 
11/30/2021,Walk-in,CAR/EAR,PS-18970,Paul Stevenson,Hpa-an,0.00%,$72 ,$108 
10/25/2021,Bancassurance,CAR/EAR,TB-21625,Trudy Brown,Yangon,0.00%,$60 ,$91 
10/25/2021,Bancassurance,Travel,TB-21625,Trudy Brown,Yangon,20.00%,$253 ,$379 
7/20/2021,Agency,Marine,RA-19915,Russell Applegate,Bago,80.00%,$3 ,$4 
7/20/2021,Agency,Health/CI,RA-19915,Russell Applegate,Bago,30.00%,$800 ,$576 
7/20/2021,Agency,Fire,RA-19915,Russell Applegate,Bago,20.00%,$154 ,$230 
7/20/2021,Agency,Health/CI,RA-19915,Russell Applegate,Bago,30.00%,"$1,500 ","$1,368 "
10/27/2022,Bancassurance,Cash In Safe,BP-11095,Bart Pistole,Yangon,0.00%,$44 ,$66 
10/27/2022,Bancassurance,Marine,BP-11095,Bart Pistole,Yangon,20.00%,$25 ,$37 
11/20/2023,Agency,Fidelity,CD-11920,Carlos Daly,Mandalay,0.00%,$47 ,$70 
